,Magnitude,Place,Time,Longitude,Latitude,Depth
5131,5.1,"247 km SE of Shing?, Japan",1605661245231,137.8951,32.1835,366.31
5130,4.3,"Izu Islands, Japan region",1605709402834,141.979,32.3151,10.0
5129,4.4,"Izu Islands, Japan region",1605741692625,141.8165,31.6778,13.57
5128,4.5,"Bonin Islands, Japan region",1605752746592,142.2716,28.2966,35.0
5127,4.2,"18 km ESE of Rumoi, Japan",1605806469133,141.8646,43.8912,204.52
5126,4.6,"Izu Islands, Japan region",1605838064851,141.8109,32.3278,16.24
5125,4.9,"74 km NNE of Miyako, Japan",1605895286356,142.354,40.2349,55.14
5124,4.6,"6 km N of Furukawa, Japan",1605910845776,140.9685,38.6286,91.82
5123,4.3,Kuril Islands,1605969940030,147.1715,45.1254,136.53
5122,4.0,"53 km E of Hachinohe, Japan",1605989159279,142.127,40.5216,57.88
5121,4.1,"Maug Islands region, Northern Mariana Islands",1606038480149,145.2395,20.3773,83.98
5120,5.5,"37 km ESE of Takahagi, Japan",1606039553849,141.1105,36.5889,33.0
5119,4.8,"136 km ESE of Kuril’sk, Russia",1606063407734,149.4999,44.7942,35.0
5118,4.4,"18 km S of Hasaki, Japan",1606064033278,140.8404,35.5625,41.46
5117,4.4,"2 km NNE of Tochio-honch?, Japan",1606067859240,139.0018,37.4994,169.11
5116,4.6,"125 km ESE of Kuril’sk, Russia",1606069483770,149.4117,44.9161,56.18
5115,4.4,"251 km ESE of Yamada, Japan",1606161275322,144.8003,38.9957,10.0
5114,5.0,"Volcano Islands, Japan region",1606236717337,142.6883,25.5167,10.0
5113,4.5,"Izu Islands, Japan region",1606256258082,138.4432,30.4425,438.01
5112,4.3,"3 km SW of Mitsukaid?, Japan",1606270819004,139.9508,35.9952,49.07
5111,4.3,"201 km SSE of Katsuura, Japan",1606323443212,141.0903,33.449,31.72
5110,4.3,Mariana Islands region,1606353578371,143.0732,21.6989,283.1
5109,4.0,"Volcano Islands, Japan region",1606364918362,144.6268,22.7877,10.0
5108,4.8,"Volcano Islands, Japan region",1606405442821,143.3089,22.5135,141.2
5107,4.5,"19 km ESE of Hasaki, Japan",1606419096382,141.017,35.6483,33.15
5106,4.5,"32 km E of Miyako, Japan",1606424066896,142.3203,39.6761,52.35
5105,4.3,"220 km SSE of Hirara, Japan",1606452104195,126.2014,22.9973,10.0
5104,4.0,"Izu Islands, Japan region",1606477921506,139.2677,31.0641,278.84
5103,4.4,"205 km ESE of Hirara, Japan",1606585150906,127.1702,24.0873,10.0
5102,4.6,"Izu Islands, Japan region",1606653694489,140.3217,31.3944,10.0
5101,4.9,"67 km ENE of Hualien City, Taiwan",1606657335156,122.2004,24.2456,31.62
5100,4.5,"53 km SSE of Kamogawa, Japan",1606664420740,140.3431,34.6628,59.03
5099,4.2,Mariana Islands region,1606680459607,143.0884,21.6193,302.49
5098,4.3,"9 km NNE of Narita, Japan",1606700046851,140.3486,35.8606,75.65
5097,4.4,"110 km S of Yudomari, Japan",1606708680472,130.4295,29.2393,32.44
5096,4.3,"Volcano Islands, Japan region",1606769664725,141.8136,23.6805,94.46
5095,4.2,"147 km N of Nago, Japan",1606773103491,127.7884,27.9372,10.0
5094,4.0,northwest of the Kuril Islands,1606773383903,148.4948,48.3103,389.97
5093,6.4,"88 km SSE of Sovetskaya Gavan’, Russia",1606776874601,140.7971,48.2521,589.0
5092,4.5,"100 km ESE of Yamada, Japan",1606842716402,143.0736,39.2325,31.52
5091,4.0,"Izu Islands, Japan region",1606856819461,139.3147,29.794,400.94
5090,4.0,"Maug Islands region, Northern Mariana Islands",1606879732904,145.1415,20.1559,186.75
5089,4.9,"Volcano Islands, Japan region",1606883359334,142.491,25.3998,10.0
5088,4.9,"Bonin Islands, Japan region",1606894240153,143.695,27.0363,10.0
5087,4.4,"138 km N of Nago, Japan",1606906326102,128.0878,27.8635,21.09
5086,4.5,"112 km N of Nago, Japan",1606920417299,127.8595,27.6244,103.86
5085,4.4,"Bonin Islands, Japan region",1606946364488,143.731,26.864,5.41
5084,4.1,"28 km ESE of Shibetsu, Japan",1607006776934,145.4781,43.6011,137.46
5083,4.6,"43 km SSE of Shizunai-furukawach?, Japan",1607144264619,142.6325,41.9935,62.13
5082,4.2,"48 km ENE of Otofuke, Japan",1607147979837,143.7245,43.2082,111.6
5081,4.2,"106 km S of Koshima, Japan",1607210508126,130.6048,29.2771,27.27
5080,4.9,"190 km SSE of Katsuura, Japan",1607227610698,141.1882,33.5896,48.79
5079,4.4,"3 km SSE of Ry?gasaki, Japan",1607270808686,140.194,35.872,70.35
5078,4.9,"137 km SSE of Kuril’sk, Russia",1607270927232,148.4393,44.0516,10.0
5077,4.3,"5 km E of Mitsukaid?, Japan",1607336864555,140.0455,36.0205,71.46
5076,5.5,"Volcano Islands, Japan region",1607388444531,144.7385,22.5204,20.0
5075,4.8,"Volcano Islands, Japan region",1607388843045,144.7382,22.6247,10.0
5074,4.3,"Volcano Islands, Japan region",1607389792565,144.8125,22.6746,10.0
5073,4.5,"Volcano Islands, Japan region",1607396565796,144.7909,22.6243,10.0
5072,4.4,"100 km E of Iwaki, Japan",1607431803038,141.9996,36.89,35.0
5071,4.5,Mariana Islands region,1607434235064,143.3623,21.8076,180.93
5070,4.5,Mariana Islands region,1607439247814,145.8486,21.0052,37.2
5069,4.2,"Volcano Islands, Japan region",1607477582463,144.5162,22.5709,10.0
5068,4.3,"Hokkaido, Japan region",1607499625676,142.1441,41.536,62.8
5067,4.0,"Bonin Islands, Japan region",1607548613297,140.1375,27.9536,232.56
5066,4.9,Taiwan,1607578178586,121.5477,23.4151,36.51
5065,6.1,"27 km E of Yilan, Taiwan",1607606398682,122.0243,24.7818,71.0
5064,4.9,"38 km SE of Yilan, Taiwan",1607624108670,122.0538,24.539,66.38
5063,5.1,"southwestern Ryukyu Islands, Japan",1607680120595,125.2777,24.2994,19.46
5062,4.8,"95 km S of Hirara, Japan",1607691486708,125.3592,23.9426,26.64
5061,5.5,"53 km N of Miyako, Japan",1607757534231,142.0551,40.1213,44.0
5060,4.0,"7 km N of Fujikawaguchiko, Japan",1607816978281,138.6886,35.5552,182.4
5059,4.4,Mariana Islands region,1607899402121,142.9922,21.7244,294.33
5058,4.7,"3 km SSE of Sawara, Japan",1607953626555,140.519,35.8521,42.85
5057,4.4,"30 km E of Yilan, Taiwan",1607971533064,122.0494,24.7133,70.97
5056,4.1,"Bonin Islands, Japan region",1607975076619,139.7835,28.6828,430.04
5055,4.9,"192 km E of Yamada, Japan",1608046515420,144.1434,39.1545,10.0
5054,5.0,"33 km SSW of Kushiro, Japan",1608082087061,144.1756,42.7117,50.14
5053,4.1,"near the east coast of Honshu, Japan",1608160699904,140.0588,36.015,77.64
5052,4.2,"177 km WNW of Kuril’sk, Russia",1608167080339,145.9478,46.0714,305.96
5051,4.6,"2 km SE of Mitsukaid?, Japan",1608190964372,140.0038,35.9994,48.56
5050,4.6,"96 km WSW of Itoman, Japan",1608200315713,126.7221,25.9445,69.87
5049,4.3,"26 km SE of Iwaki, Japan",1608246191288,141.087,36.8788,81.92
5048,4.9,"46 km ESE of Shimoda, Japan",1608282596345,139.3713,34.4463,10.0
5047,4.8,"42 km SE of Shimoda, Japan",1608291393614,139.2927,34.4298,10.0
5046,4.1,"Bonin Islands, Japan region",1608325558329,140.0301,28.2303,426.66
5045,4.2,"196 km S of Shimoda, Japan",1608333606813,139.0928,32.91,205.27
5044,4.7,"Izu Islands, Japan region",1608354130647,141.6985,32.0224,10.0
5043,4.8,"99 km SE of Naze, Japan",1608361487662,130.1283,27.6776,10.0
5042,4.3,"60 km NNE of Basco, Philippines",1608385356938,122.1143,20.9807,190.53
5041,4.9,"241 km SE of Katsuura, Japan",1608429263613,142.0236,33.4924,10.0
5040,4.9,"78 km ESE of ?funato, Japan",1608456947877,142.4733,38.6852,43.0
5039,4.6,"39 km E of Shizunai-furukawach?, Japan",1608481521019,142.8364,42.2692,52.45
5038,6.3,"100 km ENE of Hachinohe, Japan",1608485002668,142.5814,40.8667,35.0
5037,4.2,"91 km ESE of Katsuren-haebaru, Japan",1608526840305,128.7105,25.9935,10.0
5036,4.3,"Volcano Islands, Japan region",1608531047437,142.3995,22.9888,159.19
5035,4.1,"40 km S of Yuzhno-Kurilsk, Russia",1608654934544,145.7728,43.6703,117.14
5034,4.8,"37 km SE of Namie, Japan",1608656647714,141.283,37.2332,29.1
5033,4.9,"129 km NNW of Naze, Japan",1608661475377,128.8618,29.4018,9.94
5032,4.6,"105 km SE of Shimoda, Japan",1608677101658,139.7457,34.0018,118.11
5031,4.3,"Izu Islands, Japan region",1608766403383,141.6143,31.9007,17.3
5030,4.4,"269 km SSE of Katsuura, Japan",1608827742635,141.5529,32.9462,10.0
5029,4.6,"30 km ESE of Takahagi, Japan",1608838808521,141.0116,36.5721,65.34
5028,4.9,"45 km NNW of Miyanoura, Japan",1608842310311,130.4111,30.8104,114.09
5027,4.4,northwest of the Kuril Islands,1608844637515,146.8282,47.8996,431.33
5026,4.4,"32 km SSW of ?funato, Japan",1608845245101,141.5655,38.8049,100.29
5025,4.5,"148 km NW of Naze, Japan",1608895224381,128.5836,29.4486,10.0
5024,4.3,"53 km SSE of Hengchun, Taiwan",1608929150175,121.006,21.5907,10.0
5023,4.3,"eastern Honshu, Japan",1608931957672,141.7574,39.8607,51.33
5022,4.6,"90 km E of Shikotan, Russia",1608966221114,147.8418,43.7259,45.14
5021,4.8,"Volcano Islands, Japan region",1608976430269,142.8915,22.4689,178.12
5020,4.5,"247 km ESE of Ishinomaki, Japan",1609011778426,143.8807,37.5232,10.0
5019,4.3,"30 km SE of Koshima, Japan",1609016187334,130.7463,30.0329,56.19
5018,4.6,"Bonin Islands, Japan region",1609031804957,139.8111,27.2602,540.95
5017,4.0,"148 km ESE of Shing?, Japan",1609158395582,137.457,33.2268,355.11
5016,4.4,"35 km ENE of Iwaki, Japan",1609172123712,141.2644,37.1425,52.06
5015,4.7,"62 km SSW of Shing?, Japan",1609183401550,135.7922,33.1914,441.93
5014,4.5,"80 km ENE of Mutsu, Japan",1609229330773,142.0966,41.5824,65.44
5013,5.0,"4 km ENE of Funaishikawa, Japan",1609288527718,140.6097,36.4858,43.47
5012,4.4,"136 km SE of Nemuro, Japan",1609377386726,146.8687,42.5446,10.0
5011,4.2,"Izu Islands, Japan region",1609386144368,138.6759,30.3951,438.18
5010,4.9,"41 km SE of Shimoda, Japan",1609433615980,139.2766,34.4191,15.48
5009,4.4,"Izu Islands, Japan region",1609465851107,142.0702,30.611,10.0
5008,4.0,Mariana Islands region,1609493181336,143.417,21.6209,269.45
5007,4.6,"217 km SSE of Katsuura, Japan",1609548300272,141.4589,33.4333,10.0
5006,4.5,"72 km E of Hualien City, Taiwan",1609594006551,122.3141,24.0311,23.93
5005,4.0,"62 km SE of ?funato, Japan",1609594563744,142.3096,38.7475,53.82
5004,4.1,"94 km ESE of Hualien City, Taiwan",1609642245982,122.494,23.7217,10.0
5003,4.9,"83 km SE of Katsuren-haebaru, Japan",1609651455656,128.5562,25.9056,10.0
5002,4.5,"85 km SE of Katsuren-haebaru, Japan",1609654303698,128.5092,25.817,10.0
5001,4.8,"84 km SE of Katsuren-haebaru, Japan",1609656149940,128.5499,25.88,10.0
5000,4.1,"156 km WNW of Iwanai, Japan",1609683294692,138.7964,43.6306,250.43
4999,4.5,"Izu Islands, Japan region",1609812974914,141.7225,32.4746,10.0
4998,4.1,"160 km SSE of Kuril’sk, Russia",1609815237780,148.748,43.9245,10.0
4997,4.1,"208 km SSE of Shimoda, Japan",1609880561764,140.15,33.0845,92.21
4996,4.8,"Izu Islands, Japan region",1609903387839,141.6235,32.6042,10.0
4995,4.9,"121 km E of Miyako, Japan",1609960409760,143.3322,39.8411,26.75
4994,3.9,"32 km SE of Nabari, Japan",1610085855262,136.3146,34.3996,365.25
4993,4.1,"Izu Islands, Japan region",1610091736191,141.8286,30.8369,10.0
4992,4.4,"106 km E of Hengchun, Taiwan",1610096655440,121.7776,22.0535,10.0
4991,4.4,"32 km NNE of Mutsu, Japan",1610118284285,141.3005,41.5746,94.92
4990,4.3,"off the east coast of Honshu, Japan",1610135375314,144.9439,37.6083,10.0
4989,4.4,"184 km SE of Plastun, Russia",1610142660334,138.1558,43.7937,257.4
4988,4.6,"131 km ESE of Ishinomaki, Japan",1610170593842,142.6165,37.8559,34.87
4987,4.9,"28 km E of Yilan, Taiwan",1610192152876,122.0371,24.7421,75.0
4986,4.6,"24 km SSW of Hualien City, Taiwan",1610249009306,121.4802,23.7861,13.55
4985,4.5,"68 km ENE of Namie, Japan",1610260699291,141.6933,37.767,43.85
4984,4.9,"134 km NW of Hirara, Japan",1610324677053,124.424,25.7242,151.89
4983,4.3,"Bonin Islands, Japan region",1610340635266,139.3625,27.9983,517.09
4982,4.5,"186 km SE of Kuril’sk, Russia",1610407816441,149.5818,44.0738,10.0
4981,5.9,"84 km NW of Yoichi, Japan",1610419183421,139.9863,43.7004,214.0
4980,4.4,Mariana Islands region,1610419304398,143.3914,21.6395,303.26
4979,4.2,"143 km S of ?yama, Japan",1610423763027,138.2825,33.309,300.43
4978,5.0,"Volcano Islands, Japan region",1610436170289,143.8902,22.8862,39.38
4977,4.1,"75 km NW of Yoichi, Japan",1610440967715,140.0388,43.6204,219.16
4976,4.3,"Bonin Islands, Japan region",1610449908102,142.6909,28.2724,10.0
4975,4.4,"86 km E of Hasaki, Japan",1610605676635,141.7713,35.5941,10.0
4974,4.1,"160 km S of ?yama, Japan",1610623024279,138.4598,33.1696,283.7
4973,4.7,"120 km NW of Hirara, Japan",1610641690875,124.3328,25.4342,118.25
4972,4.2,"223 km ESE of Yamada, Japan",1610652896515,144.4559,38.9732,10.0
4971,4.8,"50 km S of Obihiro, Japan",1610700006403,143.2444,42.4632,62.59
4970,5.2,"76 km SSE of Toba, Japan",1610717899475,137.213,33.867,359.74
4969,4.3,"Hokkaido, Japan region",1610741412132,144.2355,42.1878,22.64
4968,4.6,"80 km E of Yamada, Japan",1610784516282,142.8803,39.5738,52.62
4967,4.3,"18 km WSW of Kitakata, Japan",1610790194629,139.6771,37.5695,136.69
4966,5.1,"92 km NE of Hengchun, Taiwan",1610838658326,121.4354,22.5388,14.61
4965,4.4,"125 km ESE of Iwaki, Japan",1610845915998,142.2335,36.7159,31.81
4964,4.2,"225 km S of ?yama, Japan",1610929769972,138.2714,32.5733,325.99
4963,4.8,"30 km S of Kuril’sk, Russia",1610935554154,147.857,44.9559,104.8
4962,4.6,"94 km ESE of Iwaki, Japan",1610989934951,141.8259,36.6565,35.67
4961,4.4,"208 km SE of Yatou, China",1610994088161,124.047,35.8027,10.0
4960,4.4,"Izu Islands, Japan region",1611000891977,141.7793,30.5608,8.21
4959,4.4,"23 km ESE of ?funato, Japan",1611002852720,141.9751,39.0024,59.32
4958,4.4,"Izu Islands, Japan region",1611097897020,141.97,30.56,10.0
4957,5.6,Sea of Okhotsk,1611158441672,147.7081,49.7105,587.39
4956,4.4,"42 km E of Yonakuni, Japan",1611176573766,123.4189,24.4109,18.89
4955,4.5,"Izu Islands, Japan region",1611198244243,140.1535,30.2979,105.77
4954,4.1,"96 km NNE of Otrada, Russia",1611209661694,146.5298,44.7967,153.8
4953,4.4,"4 km SSE of Yotsukaid?, Japan",1611266664006,140.1848,35.6157,63.91
4952,4.5,"Bonin Islands, Japan region",1611312734377,144.0792,26.322,10.0
4951,4.6,"44 km ESE of Namie, Japan",1611331438957,141.4716,37.34,36.16
4950,4.3,"67 km E of Donggang, Taiwan",1611373532707,121.1025,22.5153,10.0
4949,5.0,"20 km E of Shizunai-furukawach?, Japan",1611380358366,142.6196,42.322,108.19
4948,4.3,"205 km SSE of Katsuura, Japan",1611393629624,141.0188,33.3911,35.0
4947,4.4,"near the east coast of Honshu, Japan",1611400743219,142.3303,38.8916,53.6
4946,4.4,"Izu Islands, Japan region",1611402960239,138.8221,30.0949,419.23
4945,4.7,"near the east coast of Honshu, Japan",1611407530280,141.5358,37.1622,44.15
4944,4.3,"54 km SE of Koseda, Japan",1611435172151,131.0625,30.0573,42.2
4943,4.9,"108 km SSE of Kushiro, Japan",1611512643732,144.9208,42.0854,10.0
4942,5.2,"113 km SSW of Ishigaki, Japan",1611559535354,123.5732,23.4722,10.0
4941,4.7,"87 km SSE of Yonakuni, Japan",1611559635116,123.3857,23.7599,10.0
4940,4.9,"106 km SSW of Ishigaki, Japan",1611565554797,123.7049,23.4748,10.0
4939,4.3,"45 km SE of Jiufen, Taiwan",1611574763687,122.1899,24.8521,102.24
4938,4.3,"63 km ESE of Hachinohe, Japan",1611583747775,142.1924,40.2859,57.99
4937,4.0,"66 km NW of Yonakuni, Japan",1611606846096,122.6254,24.957,10.0
4936,4.6,"7 km ESE of Funaishikawa, Japan",1611617121091,140.6498,36.4439,69.24
4935,4.3,"191 km SE of ?hara, Japan",1611671321282,142.1337,34.2981,10.0
4934,5.2,"27 km ESE of Chitose, Japan",1611724013279,141.9609,42.7117,115.63
4933,4.5,"27 km NE of Iwaki, Japan",1611739558081,141.1041,37.2237,69.5
4932,4.6,"83 km SE of Nemuro, Japan",1611757658973,146.291,42.7883,42.38
4931,4.0,"84 km ESE of Nemuro, Japan",1611799628504,146.5009,42.9785,35.0
4930,4.6,"64 km E of Donggang, Taiwan",1611818972387,121.0683,22.5407,9.2
4929,4.3,"65 km ESE of Iwaki, Japan",1611858248703,141.5903,36.8924,39.39
4928,4.6,"84 km ENE of Shikotan, Russia",1611859910650,147.6387,44.1798,67.52
4927,4.6,"37 km ESE of Ichinohe, Japan",1611861866918,141.6975,40.0825,69.17
4926,4.1,"8 km S of Yoshino-ch?, Japan",1611904743235,135.8615,34.3172,383.08
4925,4.6,"131 km NW of Naze, Japan",1611969952822,128.7013,29.334,10.0
4924,5.0,Mariana Islands region,1612069862837,145.4953,21.7592,10.0
4923,4.0,"Volcano Islands, Japan region",1612093726726,143.0202,22.1544,213.55
4922,4.9,"Volcano Islands, Japan region",1612108309658,143.8711,22.1851,132.47
4921,4.4,"105 km SE of Ishigaki, Japan",1612142789970,124.9476,23.7229,10.0
4920,4.6,"79 km E of Namie, Japan",1612168485955,141.8861,37.3523,34.92
4919,4.1,"50 km SSE of ?funato, Japan",1612334823579,141.934,38.6524,50.08
4918,4.2,"17 km ESE of Kitaibaraki, Japan",1612410012820,140.9122,36.6998,57.81
4917,4.2,"Izu Islands, Japan region",1612415411854,138.865,30.0869,422.97
4916,5.4,"123 km N of Basco, Philippines",1612426442768,121.9326,21.5612,10.0
4915,4.3,"128 km ESE of Hengchun, Taiwan",1612427464422,121.9104,21.6152,10.0
4914,5.0,"94 km S of Kuril’sk, Russia",1612466857027,147.6771,44.3922,82.46
4913,4.3,"7 km SSE of Shiroi, Japan",1612588228410,140.1051,35.7378,63.84
4912,5.4,"45 km NW of Yonakuni, Japan",1612632962624,122.6275,24.696,110.16
4911,4.3,"93 km SE of Hirara, Japan",1612659234037,125.9263,24.1879,10.0
4910,4.8,"Volcano Islands, Japan region",1612709129394,142.4744,25.3645,10.0
4909,4.0,"58 km NE of Hualien City, Taiwan",1612736215627,122.0593,24.2987,35.12
4908,4.4,Kuril Islands,1612772566073,148.1119,44.4399,71.24
4907,5.0,"90 km SE of Kushiro, Japan",1612794239729,145.0164,42.3125,27.95
4906,4.1,"95 km SSE of Kushiro, Japan",1612795196506,144.9664,42.2335,35.0
4905,4.2,"111 km SE of Nemuro, Japan",1612798144911,146.5031,42.59,10.0
4904,5.1,"62 km W of Yonakuni, Japan",1612803391211,122.3892,24.3904,64.05
4903,5.2,"50 km SE of Yilan, Taiwan",1612803483800,122.0654,24.4058,29.76
4902,4.6,"24 km SW of Shikotan, Russia",1612823740645,146.5474,43.6158,89.04
4901,5.0,"51 km ESE of Koshima, Japan",1612841968724,131.0214,30.052,35.0
4900,4.4,"42 km SE of Koseda, Japan",1612842111896,130.9762,30.125,35.0
4899,4.5,"127 km NNE of Hirara, Japan",1612844889465,125.8474,25.8378,80.86
4898,4.8,"148 km SE of Shizunai-furukawach?, Japan",1612846100571,143.544,41.3257,35.0
4897,5.3,"Izu Islands, Japan region",1612854477310,140.7048,31.3061,64.51
4896,4.4,"56 km ESE of Koshima, Japan",1612875539682,131.0762,30.0271,36.5
4895,4.5,"Izu Islands, Japan region",1612970649187,140.0506,31.3114,115.39
4894,4.5,"106 km WNW of Naha, Japan",1612985774043,126.6663,26.5105,108.09
4893,4.3,"62 km E of Shikotan, Russia",1612996447666,147.4977,43.7917,58.29
4892,4.3,"18 km SSW of Obihiro, Japan",1613014792546,143.1313,42.7583,118.96
4891,4.1,"Izu Islands, Japan region",1613061925617,138.1265,31.3264,410.87
4890,4.0,Mariana Islands region,1613064716492,143.1727,21.6034,300.31
4889,4.2,"212 km S of ?yama, Japan",1613096111274,138.2823,32.685,325.88
4888,4.2,"51 km NNW of Yonakuni, Japan",1613100696018,122.7574,24.8746,10.0
4887,4.9,"Kyushu, Japan",1613105545972,131.1297,30.0411,37.21
4886,4.6,"57 km NW of Yonakuni, Japan",1613115993280,122.5717,24.8129,10.0
4885,4.3,"41 km ESE of Koseda, Japan",1613179517977,131.0477,30.2551,39.01
4884,4.4,"204 km SSE of Katsuura, Japan",1613215347935,141.1003,33.42,48.19
4883,7.1,"73 km ENE of Namie, Japan",1613225269797,141.7751,37.7265,43.98
4882,4.7,"75 km E of Namie, Japan",1613227002429,141.8453,37.5887,51.31
4881,4.9,"47 km ENE of Namie, Japan",1613227865324,141.5051,37.6301,52.05
4880,5.4,"71 km ENE of Namie, Japan",1613227901261,141.7615,37.6932,45.1
4879,4.4,"66 km ENE of Namie, Japan",1613228323988,141.6813,37.7298,67.88
4878,4.3,"67 km ENE of Namie, Japan",1613232883246,141.6683,37.7736,68.91
4877,4.5,"70 km ENE of Namie, Japan",1613233978823,141.7359,37.7217,57.2
4876,5.2,"64 km ESE of Kamaishi, Japan",1613240727375,142.5717,39.0864,40.34
4875,4.6,"85 km E of Namie, Japan",1613279482106,141.9581,37.5705,59.65
4874,4.3,"58 km ENE of Namie, Japan",1613282034095,141.6251,37.6475,62.44
4873,5.1,"47 km E of Namie, Japan",1613287909636,141.5323,37.4871,43.66
4872,4.4,"61 km ENE of Namie, Japan",1613289563201,141.6781,37.6254,53.2
4871,4.6,"67 km E of Namie, Japan",1613294819263,141.7507,37.5961,54.56
4870,4.2,"57 km ENE of Namie, Japan",1613299260412,141.6213,37.639,57.0
4869,5.1,"Volcano Islands, Japan region",1613314316956,145.7551,22.6798,10.0
4868,4.3,"Volcano Islands, Japan region",1613347404027,141.3082,25.4501,33.39
4867,4.4,"4 km W of Kainan, Japan",1613363297554,135.1647,34.1472,10.0
4866,4.2,"69 km ENE of Namie, Japan",1613388438743,141.7326,37.7035,43.48
4865,4.4,"54 km ENE of Namie, Japan",1613390392996,141.5722,37.676,62.9
4864,5.3,"51 km E of Namie, Japan",1613391963969,141.5837,37.4864,35.36
4863,5.4,"30 km ENE of Namie, Japan",1613391977164,141.3336,37.5475,30.18
4862,4.3,"2 km SSE of Kakuda, Japan",1613483972696,140.7831,37.9528,55.38
4861,4.9,"64 km ESE of Koshima, Japan",1613491076528,131.1367,29.9725,24.1
4860,4.5,"65 km WNW of Yonakuni, Japan",1613496215102,122.4194,24.7215,18.88
4859,4.6,"55 km E of Ishinomaki, Japan",1613513242425,141.9324,38.3386,41.44
